_id,partNumber,tcoCategory,color,consumableType,blackLifePages,colorLifePages,listPrice,streetPrice,guid
60f144f84db57e110302e7c9,0625B002_SC,Starter Cartridge,Photo Magenta,NA,0,450,0,0,CN0812
60f144f84db57e110302e7e2,0624B002,TCO_Normal_Yield,Photo Cyan,Independent_Color,0,280,0,28.99,CN0812
60f144f84db57e110302e7e3,0625B002,TCO_Normal_Yield,Photo Magenta,Independent_Color,0,280,0,28.99,CN0812
60f144f84db57e110302eef3,2973B001,TCO_High_Yield,Black,NA,401,0,0,40.99,CN0815
60f144f84db57e110302eef4,2975B001,TCO_High_Yield,Tri-Color,NA,0,350,0,26.99,CN0815
60f144f84db57e110302eef5,2974B001,TCO_Normal_Yield,Black,Tri-Color_Black,220,0,0,19.99,CN0815
60f144f84db57e110302eef6,2976B001,TCO_Normal_Yield,Tri-Color,Tri-Color_Color,0,244,0,26.99,CN0815
60f144f84db57e110302eef7,2974B001_SC,Starter Cartridge,Black,NA,220,220,0,0,CN0815
60f145094db57e110303f9cd,4788B018_S12,SP-12,Color,,0,0,0,0,CN0815
60f145094db57e110303f9ce,4788B018SP_360,SP-360,Color,,0,0,0,0,CN0815
60f144f84db57e110302ee64,5209B001,TCO_Normal_Yield,Tri-Color,Tri-Color_Color,0,180,0,18.99,CN0814
60f144f84db57e110302ee65,5208B001,TCO_High_Yield,Tri-Color,NA,0,400,0,18.99,CN0814
60f144f84db57e110302ee66,5204B001,TCO_High_Yield,Black,NA,600,0,0,39.99,CN0814
60f144f84db57e110302ee67,5207B001_SC,Starter Cartridge,Black,NA,180,180,0,0,CN0814
60f144f84db57e110302ee68,5209B001_SC,Starter Cartridge,Tri-Color,NA,0,180,0,0,CN0814
60f144f84db57e110302eee0,5206B001,TCO_Normal_Yield,Black,Tri-Color_Black,300,0,0,34.99,CN0814
60f145094db57e110303f9cc,6223B002_S36,SP-360,Color,,0,0,0,6.45,CN0814
60f144f84db57e110302ef78,QY6-0082-000,TCO_LLC,Color,NA,0,0,0,119.99,CN0805
60f144f84db57e110302ee3c,6513B001,TCO_Normal_Yield,Black,Independent_Black,1105,0,0,12.99,CN0805
60f144f84db57e110302ee3d,6514B001,TCO_Normal_Yield,Cyan,Independent_Color,0,304,0,12.99,CN0805
60f144f84db57e110302ee3f,6515B001,TCO_Normal_Yield,Magenta,Independent_Color,0,298,0,12.99,CN0805
60f144f84db57e110302ee40,6516B001,TCO_Normal_Yield,Yellow,Independent_Color,0,330,0,12.99,CN0805
60f144f84db57e110302ee42,6448B001,TCO_High_Yield,Black,NA,4425,0,0,19.99,CN0805
60f144f84db57e110302ee43,6449B001,TCO_High_Yield,Cyan,NA,0,660,0,19.99,CN0805
60f144f84db57e110302ee44,6450B001,TCO_High_Yield,Magenta,NA,0,660,0,19.99,CN0805
60f144f84db57e110302ee45,6451B001,TCO_High_Yield,Yellow,NA,0,660,0,19.99,CN0805
60f144f84db57e110302ee46,6513B001_SC,Starter Cartridge,Black,NA,1105,0,0,0,CN0805
60f144f84db57e110302ee47,6514B001_SC,Starter Cartridge,Cyan,NA,0,0,0,0,CN0805
60f144f84db57e110302ee49,6516B001_SC,Starter Cartridge,Yellow,NA,0,304,0,0,CN0805
60f145094db57e110303f9c9,6225B002AA_S12,SP-12,Color,,0,0,0,0,CN0805
60f145094db57e110303f9ca,6225B002AASP_360,SP-360,Color,,0,0,0,0,CN0805
60f144f84db57e110302eae4,1509B002,TCO_Normal_Yield,Black,Tri-Color_Black,200,0,0,22.99,CN0817
60f144f84db57e110302eae5,1511B002,TCO_Normal_Yield,Tri-Color,Tri-Color_Color,0,249,0,23.99,CN0817
60f145094db57e110303f8dc,9596B002AA_S24,SP-24,Color,,0,0,0,16.99,CN0817
60f145094db57e110303f8dd,9596B002AA_S36,SP-36,Color,,0,0,0,16.99,CN0817
60f145094db57e110303f8de,9596B002AA_S48,SP-48,Color,,0,0,0,16.99,CN0817
60f144f84db57e110302f141,RM1-4348-010,TCO_LLC,Independent,NA,0,100000,0,190.95,CN0807
60f144f84db57e110302f13c,1660B004,TCO_Normal_Yield,Black,Independent_Black,6000,0,0,138.71,CN0807
60f144f84db57e110302f13d,1659B004,TCO_Normal_Yield,Cyan,Independent_Color,0,6000,0,178.1,CN0807
60f144f84db57e110302f13e,1658B004,TCO_Normal_Yield,Magenta,Independent_Color,0,6000,0,178.1,CN0807
60f144f84db57e110302f13f,1657B004,TCO_Normal_Yield,Yellow,Independent_Color,0,6000,0,178.1,CN0807
60f144f84db57e110302f142,1660B004_SC,Starter Cartridge,Black,NA,0,0,0,0,CN0807
60f145094db57e110303fa66,C1030IF_S12,SP-12,Color,,0,0,0,188,CN0807
60f145094db57e110303fa67,C1030IFSP_360,SP-360,Color,,0,0,0,0,CN0807
60f144f84db57e110302f3e8,0488C003BA,TCO_LLC,CMYK,NA,488000,393000,0,795,CN0751
60f144f84db57e110302f3de,0481C003,TCO_Normal_Yield,Black,Independent_Black,69000,0,0,123.28,CN0751
60f144f84db57e110302f3df,0482C003,TCO_Normal_Yield,Cyan,Independent_Color,0,60000,0,256.99,CN0751
60f144f84db57e110302f3e0,0483C003,TCO_Normal_Yield,Magenta,Independent_Color,0,60000,0,256.99,CN0751
60f144f84db57e110302f3e1,0484C003,TCO_Normal_Yield,Yellow,Independent_Color,0,60000,0,235.99,CN0751
60f144f84db57e110302f3ef,0485C003AA,TCO_Normal_Yield,Cyan,Independent_Color,0,26000,0,131.43,CN0751
60f144f84db57e110302f3f0,0486C003AA,TCO_Normal_Yield,Magenta,Independent_Color,0,26000,0,131.43,CN0751
60f144f84db57e110302f3f1,0487C003AA,TCO_Normal_Yield,Yellow,Independent_Color,0,26000,0,131.43,CN0751
60f144f84db57e110302f456,0487C003AA_SC,Starter Cartridge,Black,NA,0,0,0,0,CN0751
60f144fc4db57e1103035cd2,CB389A,TCO_LLC,Independent,NA,225000,0,0,449.99,HP0406
60f144fc4db57e1103035cd0,CC364A,TCO_Normal_Yield,Black,Independent_Black,10000,0,193.99,0,HP0406
60f144fc4db57e1103035cd1,CC364X,TCO_High_Yield,Black,NA,24000,0,340.99,0,HP0406
60f144fc4db57e1103035cd3,CC364A_SC,Starter Cartridge,Black,NA,10000,0,0,0,HP0406
60f145094db57e11030411aa,CB517ASP_360,SP-360,Black,,0,0,0,0,HP0406
60f145034db57e110303b6e7,MK-35E,TCO_LLC,Independent,NA,350000,0,0,289.14,KY0332
60f145034db57e110303b6e6,TK-30H,TCO_Normal_Yield,Black,Independent_Black,33000,0,0,166,KY0332
60f145034db57e110303b6ca,DK-110,TCO_LLC,Black,NA,100000,0,152.15,0,KY0338
60f145024db57e110303b1e3,TK-112,TCO_Normal_Yield,Black,Independent_Black,6000,0,98,0,KY0338
60f145024db57e110303b1fe,TK-122,TCO_Normal_Yield,Black,Independent_Black,7200,0,99,0,KY0337
60f1450a4db57e1103042ee5,FS1600+_S36,SP-360,Black,,0,0,0,104.94,KY0337
60f145024db57e110303b1b4,DK-21,TCO_LLC,Black,NA,300000,0,489,0,KY0335
60f145034db57e110303b6ed,MK-21,TCO_LLC,Independent,NA,300000,0,0,122.24,KY0335
60f145024db57e110303b19f,TK-20,TCO_Normal_Yield,Black,Independent_Black,20000,0,124,0,KY0335
60f1450a4db57e1103042ee6,FS1700_S36,SP-360,Black,,0,0,0,66.72,KY0335
60f145034db57e110303b781,302BF93114,TCO_LLC,CMYK,NA,0,0,0,219.99,KY0334
60f145034db57e110303b782,302BF93025,TCO_LLC,Independent,NA,0,300000,0,279.99,KY0334
60f145034db57e110303b778,TK-812K,TCO_Normal_Yield,Black,Independent_Black,20000,0,0,58.5,KY0334
60f145034db57e110303b779,TK-812C,TCO_Normal_Yield,Cyan,Independent_Color,0,20000,0,75.8,KY0334
60f145034db57e110303b77a,TK-812M,TCO_Normal_Yield,Magenta,Independent_Color,0,20000,0,75.8,KY0334
60f145034db57e110303b77b,TK-812Y,TCO_Normal_Yield,Yellow,Independent_Color,0,20000,0,75.8,KY0334
60f144f84db57e110302fb58,2186C003,TCO_LLC,Black,NA,45000,0,0,239.95,CN0804
60f144f84db57e110302fb59,2187C003,TCO_LLC,Cyan,NA,0,45000,0,299.95,CN0804
60f144f84db57e110302fb5a,2188C003,TCO_LLC,Magenta,NA,0,45000,0,299.95,CN0804
60f144f84db57e110302fb5b,2189C003,TCO_LLC,Yellow,NA,0,45000,0,299.95,CN0804
60f144f84db57e110302fdcd,2183C002,TCO_Normal_Yield,Cyan,Independent_Color,0,18000,0,94.24,CN0804
60f144f84db57e110302fdce,2184C002,TCO_Normal_Yield,Magenta,Independent_Color,0,18000,0,94.24,CN0804
60f144f84db57e110302fdcf,2185C002,TCO_Normal_Yield,Yellow,Independent_Color,0,18000,0,94.24,CN0804
60f144f84db57e110302fdd0,2182C002,TCO_Normal_Yield,Black,Independent_Black,23000,0,0,37.07,CN0804
60f144f84db57e110302fb58,2186C003,TCO_LLC,Black,NA,45000,0,0,239.95,CN0808
60f144f84db57e110302fb59,2187C003,TCO_LLC,Cyan,NA,0,45000,0,299.95,CN0808
60f144f84db57e110302fb5a,2188C003,TCO_LLC,Magenta,NA,0,45000,0,299.95,CN0808
60f144f84db57e110302fb5b,2189C003,TCO_LLC,Yellow,NA,0,45000,0,299.95,CN0808
60f144f84db57e110302fdcd,2183C002,TCO_Normal_Yield,Cyan,Independent_Color,0,18000,0,94.24,CN0808
60f144f84db57e110302fdce,2184C002,TCO_Normal_Yield,Magenta,Independent_Color,0,18000,0,94.24,CN0808
60f144f84db57e110302fdcf,2185C002,TCO_Normal_Yield,Yellow,Independent_Color,0,18000,0,94.24,CN0808
60f144f84db57e110302fdd0,2182C002,TCO_Normal_Yield,Black,Independent_Black,23000,0,0,37.07,CN0808
60f144f84db57e110302f13c,1660B004,TCO_Normal_Yield,Black,Independent_Black,6000,0,0,138.71,CN0802
60f144f84db57e110302f13d,1659B004,TCO_Normal_Yield,Cyan,Independent_Color,0,6000,0,178.1,CN0802
60f144f84db57e110302f13e,1658B004,TCO_Normal_Yield,Magenta,Independent_Color,0,6000,0,178.1,CN0802
60f144f84db57e110302f13f,1657B004,TCO_Normal_Yield,Yellow,Independent_Color,0,6000,0,178.1,CN0802
60f144f84db57e110302eb8b,8644A004AA,TCO_LLC,Black,NA,70000,0,0,55.99,CN0801
60f144f84db57e110302ec48,801365,TCO_LLC,Independent,NA,0,0,0,497.89,CN0801
60f144f84db57e110302eb87,8640A003AA,TCO_Normal_Yield,Black,Independent_Black,23000,0,0,55.99,CN0801
60f144f84db57e110302eb88,8641A003AA,TCO_Normal_Yield,Cyan,Independent_Color,0,8500,0,111.99,CN0801
60f144f84db57e110302eb89,8642A003AA,TCO_Normal_Yield,Magenta,Independent_Color,0,8500,0,111.99,CN0801
60f144f84db57e110302eb8a,8643A003AA,TCO_Normal_Yield,Yellow,Independent_Color,0,8500,0,111.99,CN0801
60f145094db57e110303f93d,IRC3170U_S36,SP-360,Color,,0,0,0,445,CN0801
60f145034db57e110303b713,37029011,TCO_Normal_Yield,Black,Independent_Black,7000,0,0,70,KY0346
60f1450a4db57e1103042ee7,KM1810_S36,SP-360,Black,,0,0,0,129.75,KY0346
60f145024db57e110303b1e9,MK-707,TCO_LLC,Independent,NA,500000,0,491,0,KY0344
60f145024db57e110303b1e8,370AB011,TCO_Normal_Yield,Black,Independent_Black,34000,0,176,0,KY0344
60f145034db57e110303b64f,MK-705,TCO_LLC,Independent,NA,400000,0,322.99,0,KY0345
60f145034db57e110303b650,302BJ93025,TCO_LLC,Black,NA,0,0,349,0,KY0345
60f145024db57e110303b1e8,370AB011,TCO_Normal_Yield,Black,Independent_Black,34000,0,176,0,KY0345
60f145034db57e110303b764,2A782010,TCO_LLC,Black,NA,100000,0,0,292.18,KY0339
60f145034db57e110303b763,370AD011,TCO_Normal_Yield,Black,Independent_Black,6000,0,0,104.84,KY0339
60f1450a4db57e1103042f03,KMP4850W_S36,SP-360,Black,,0,0,0,7269.23,KY0339
60f144f94db57e1103031825,KX-PDM6,TCO_LLC,Black,NA,6000,0,0,87,PS0091
60f144f94db57e1103031824,KX-P455,TCO_Normal_Yield,Black,Independent_Black,1600,0,0,21,PS0091
60f145094db57e11030402c0,KXP5400_S36,SP-360,Black,,0,0,0,34.95,PS0091
60f144f94db57e1103031823,KXPEP2,TCO_LLC,Independent,NA,15000,0,0,167,PS0090
60f144f94db57e1103031822,KXP456,TCO_Normal_Yield,Black,Independent_Black,1000,0,0,24,PS0090
60f145094db57e11030402bf,KXP6100_S36,SP-360,Black,,0,0,0,24.95,PS0090
60f144f84db57e110302f259,3483B001,TCO_High_Yield,Black,NA,2100,0,0,159.99,CN0803
60f144f84db57e110302f25b,3483B001_SC,Starter Cartridge,Black,NA,2100,0,0,0,CN0803
60f145094db57e110303fa51,LBP6200D_S12,SP-12,Black,,0,0,0,288,CN0803
60f145094db57e110303fa52,LBP6200DSP_360,SP-360,Black,,0,0,0,0,CN0803
60f144f84db57e110302f28b,RM14348010,TCO_LLC,Independent,NA,0,0,0,190.95,CN0809
60f144f84db57e110302f101,1660B001,TCO_Normal_Yield,Black,Independent_Black,6000,0,0,144,CN0809
60f144f84db57e110302f102,1659B001,TCO_Normal_Yield,Cyan,Independent_Color,0,6000,0,144,CN0809
60f144f84db57e110302f103,1658B001,TCO_Normal_Yield,Magenta,Independent_Color,0,6000,0,144,CN0809
60f144f84db57e110302f104,1657B001,TCO_Normal_Yield,Yellow,Independent_Color,0,6000,0,144,CN0809
60f144f84db57e110302f30a,1660B001_SC,Starter Cartridge,Color,NA,0,0,0,0,CN0809
60f145094db57e110303fa68,MF9280CDN_S36,SP-360,Color,,0,0,0,60.37,CN0809
60f144f84db57e110302ee64,5209B001,TCO_Normal_Yield,Tri-Color,Tri-Color_Color,0,180,0,18.99,CN0813
60f144f84db57e110302ee65,5208B001,TCO_High_Yield,Tri-Color,NA,0,400,0,18.99,CN0813
60f144f84db57e110302ee66,5204B001,TCO_High_Yield,Black,NA,600,0,0,39.99,CN0813
60f144f84db57e110302ee67,5207B001_SC,Starter Cartridge,Black,NA,180,180,0,0,CN0813
60f144f84db57e110302ee68,5209B001_SC,Starter Cartridge,Tri-Color,NA,0,180,0,0,CN0813
60f144f84db57e110302eee0,5206B001,TCO_Normal_Yield,Black,Tri-Color_Black,300,0,0,34.99,CN0813
60f145094db57e110303f9cb,MG3200_S36,SP-360,Color,,0,0,0,57.02,CN0813
60f144f84db57e110302ee64,5209B001,TCO_Normal_Yield,Tri-Color,Tri-Color_Color,0,180,0,18.99,CN0806
60f144f84db57e110302ee65,5208B001,TCO_High_Yield,Tri-Color,NA,0,400,0,18.99,CN0806
60f144f84db57e110302ee66,5204B001,TCO_High_Yield,Black,NA,600,0,0,39.99,CN0806
60f144f84db57e110302eee0,5206B001,TCO_Normal_Yield,Black,Tri-Color_Black,300,0,0,34.99,CN0806
60f144f94db57e11030317c4,801935,TCO_LLC,Independent,NA,0,0,0,309.89,PS0093
60f144f94db57e1103031754,UG-3313,TCO_Normal_Yield,Black,Independent_Black,10000,0,0,129.99,PS0093
60f145094db57e11030402a9,PANAFAXDF1100_S36,SP-360,Black,,0,0,0,174.75,PS0093
60f144f94db57e1103031747,UG-5510,TCO_Normal_Yield,Black,Independent_Black,9000,0,0,163.99,PS0096
60f145094db57e11030402aa,PANAFAXDX800_S36,SP-360,Black,,0,0,0,41.3,PS0096
60f144f94db57e1103031826,UG-3350,TCO_Normal_Yield,Black,Independent_Black,7500,0,0,180,PS0094
60f144f94db57e1103031763,UG-5520,TCO_High_Yield,Black,NA,12000,0,0,177,PS0082
60f145064db57e110303d6a9,824-5,TCO_LLC,Black,NA,20000,0,0,36.07,PB0003
60f145064db57e110303d6a8,824-6,TCO_Normal_Yield,Black,Independent_Black,20000,0,0,30.99,PB0003
60f144f84db57e110303060e,CLI-271Black,TCO_Normal_Yield,Black,Independent_Black,398,0,12.99,12.99,CN0822
60f144f84db57e110303060f,CLI-271C,TCO_Normal_Yield,Cyan,Independent_Color,0,173,12.99,12.99,CN0822
60f144f84db57e1103030610,CLI-271Magenta,TCO_Normal_Yield,Magenta,Independent_Color,0,400,12.99,12.99,CN0822
60f144f84db57e1103030611,CLI-271Yellow,TCO_Normal_Yield,Yellow,Independent_Color,0,161,12.99,12.99,CN0822
60f144f84db57e1103030612,CLI-271XLBlack,TCO_High_Yield,Black,NA,895,0,19.99,19.99,CN0822
60f144f84db57e1103030613,CLI-271XLCyan,TCO_High_Yield,Cyan,NA,0,375,19.99,19.99,CN0822
60f144f84db57e1103030614,CLI-271XLMagenta,TCO_High_Yield,Magenta,NA,0,400,19.99,19.99,CN0822
60f144f84db57e1103030615,CLI-271XLYellow,TCO_High_Yield,Yellow,NA,0,336,19.99,19.99,CN0822
60f144f84db57e1103030617,CLI-271C_SC,Starter Cartridge,Cyan,NA,0,0,0,0,CN0822
60f144f84db57e110302e7b1,0620B002,TCO_Normal_Yield,Black,Independent_Black,280,0,0,19.99,CN0824
60f144f84db57e110302e7b2,0621B002,TCO_Normal_Yield,Cyan,Independent_Color,0,280,0,18,CN0824
60f144f84db57e110302e7b3,0622B002,TCO_Normal_Yield,Magenta,Independent_Color,0,280,0,18,CN0824
60f144f84db57e110302e7b4,0623B002,TCO_Normal_Yield,Yellow,Independent_Color,0,280,0,18,CN0824
60f144f84db57e110302e7ba,0620B002_SC,Starter Cartridge,Black,NA,420,0,0,0,CN0824
60f144f84db57e110302e7bc,0621B002_SC,Starter Cartridge,Cyan,NA,0,420,0,0,CN0824
60f144f84db57e110302e7bd,0622B002_SC,Starter Cartridge,Magenta,NA,0,420,0,0,CN0824
60f144f84db57e110302e7be,0623B002_SC,Starter Cartridge,Yellow,NA,0,420,0,0,CN0824
60f145094db57e110303f7fe,0579B002_S36,SP-360,Color,,0,0,0,0,CN0824
60f144f84db57e110302e7b1,0620B002,TCO_Normal_Yield,Black,Independent_Black,280,0,0,19.99,CN0827
60f144f84db57e110302e7b2,0621B002,TCO_Normal_Yield,Cyan,Independent_Color,0,280,0,18,CN0827
60f144f84db57e110302e7b3,0622B002,TCO_Normal_Yield,Magenta,Independent_Color,0,280,0,18,CN0827
60f144f84db57e110302e7b4,0623B002,TCO_Normal_Yield,Yellow,Independent_Color,0,280,0,18,CN0827
60f144f84db57e110302e7ba,0620B002_SC,Starter Cartridge,Black,NA,420,0,0,0,CN0827
60f144f84db57e110302e7bc,0621B002_SC,Starter Cartridge,Cyan,NA,0,420,0,0,CN0827
60f144f84db57e110302e7bd,0622B002_SC,Starter Cartridge,Magenta,NA,0,420,0,0,CN0827
60f144f84db57e110302e7be,0623B002_SC,Starter Cartridge,Yellow,NA,0,420,0,0,CN0827
60f145094db57e110303f7ff,0583B016AB_S36,SP-360,Color,,0,0,0,0,CN0827
60f145024db57e110303b2a5,DK-590,TCO_LLC,CMYK,NA,0,200000,82.14,0,KY0348
60f145024db57e110303b302,FK-590,TCO_LLC,Independent,NA,0,200000,103.98,0,KY0348
60f145024db57e110303b35f,TK-592K,TCO_Normal_Yield,Black,Independent_Black,7000,0,59.99,0,KY0348
60f145024db57e110303b360,TK-592C,TCO_Normal_Yield,Cyan,Independent_Color,0,5000,60.99,0,KY0348
60f145024db57e110303b361,TK-592M,TCO_Normal_Yield,Magenta,Independent_Color,0,5000,60.99,0,KY0348
60f145024db57e110303b362,TK-592Y,TCO_Normal_Yield,Yellow,Independent_Color,0,5000,60.99,0,KY0348
60f145024db57e110303b365,TK-592K_SC,Starter Cartridge,Black,NA,3500,0,0,0,KY0348
60f1450a4db57e1103042eff,FSC2126MFP_S12,SP-12,Color,,0,0,0,588,KY0348
60f1450a4db57e1103042f00,FSC2126MFPSP_360,SP-360,Color,,0,0,0,0,KY0348
60f144f84db57e110302e7b1,0620B002,TCO_Normal_Yield,Black,Independent_Black,280,0,0,19.99,CN0828
60f144f84db57e110302e7b2,0621B002,TCO_Normal_Yield,Cyan,Independent_Color,0,280,0,18,CN0828
60f144f84db57e110302e7b3,0622B002,TCO_Normal_Yield,Magenta,Independent_Color,0,280,0,18,CN0828
60f144f84db57e110302e7b4,0623B002,TCO_Normal_Yield,Yellow,Independent_Color,0,280,0,18,CN0828
60f144f84db57e110302e7ba,0620B002_SC,Starter Cartridge,Black,NA,420,0,0,0,CN0828
60f144f84db57e110302e7bc,0621B002_SC,Starter Cartridge,Cyan,NA,0,420,0,0,CN0828
60f144f84db57e110302e7bd,0622B002_SC,Starter Cartridge,Magenta,NA,0,420,0,0,CN0828
60f144f84db57e110302e7be,0623B002_SC,Starter Cartridge,Yellow,NA,0,420,0,0,CN0828
60f145094db57e110303f800,1451B017_S36,SP-360,Color,,0,0,0,0,CN0828
60f144f84db57e110302e7b1,0620B002,TCO_Normal_Yield,Black,Independent_Black,280,0,0,19.99,CN0821
60f144f84db57e110302e7b2,0621B002,TCO_Normal_Yield,Cyan,Independent_Color,0,280,0,18,CN0821
60f144f84db57e110302e7b3,0622B002,TCO_Normal_Yield,Magenta,Independent_Color,0,280,0,18,CN0821
60f144f84db57e110302e7b4,0623B002,TCO_Normal_Yield,Yellow,Independent_Color,0,280,0,18,CN0821
60f144f84db57e110302e7ba,0620B002_SC,Starter Cartridge,Black,NA,420,0,0,0,CN0821
60f144f84db57e110302e7bc,0621B002_SC,Starter Cartridge,Cyan,NA,0,420,0,0,CN0821
60f144f84db57e110302e7bd,0622B002_SC,Starter Cartridge,Magenta,NA,0,420,0,0,CN0821
60f144f84db57e110302e7be,0623B002_SC,Starter Cartridge,Yellow,NA,0,420,0,0,CN0821
60f144f84db57e110302eef3,2973B001,TCO_High_Yield,Black,NA,401,0,0,40.99,CN0820
60f144f84db57e110302eef4,2975B001,TCO_High_Yield,Tri-Color,NA,0,350,0,26.99,CN0820
60f144f84db57e110302eef5,2974B001,TCO_Normal_Yield,Black,Tri-Color_Black,220,0,0,19.99,CN0820
60f144f84db57e110302eef6,2976B001,TCO_Normal_Yield,Tri-Color,Tri-Color_Color,0,244,0,26.99,CN0820
60f144f84db57e110302eef7,2974B001_SC,Starter Cartridge,Black,NA,220,220,0,0,CN0820
60f144f84db57e110302eefd,2976B001_SC,Starter Cartridge,Color,NA,0,244,0,0,CN0820
60f145094db57e110303f9d1,3299B003_S36,SP-360,Color,,0,0,0,58.57,CN0820
60f144f84db57e110302ee65,5208B001,TCO_High_Yield,Tri-Color,NA,0,400,0,18.99,CN0816
60f144f84db57e110302eee0,5206B001,TCO_Normal_Yield,Black,Tri-Color_Black,300,0,0,34.99,CN0816
60f144f84db57e110302ef94,5208B001_SC,Starter Cartridge,Pigment Black,NA,0,0,0,0,CN0816
60f145094db57e110303f9cf,6221B030_S36,SP-360,Color,,0,0,0,7.9,CN0816
60f144f84db57e110302f3d7,RM1-7576-000,TCO_LLC,Independent,NA,0,0,0,109.95,CN0825
60f144f84db57e110302f3d6,3500B001,TCO_Normal_Yield,Black,Independent_Black,2100,0,0,89.99,CN0825
60f144f84db57e110302f3dd,3500B001_SC,Starter Cartridge,Black,NA,2100,0,0,0,CN0825
60f145094db57e110303fb1f,6356B002_S12,SP-12,Black,,0,0,0,188,CN0825
60f144fa4db57e1103034351,AL100DR,TCO_LLC,Black,NA,18000,0,168.95,84.95,SP0355
60f144fa4db57e11030344da,AL204TD,TCO_Normal_Yield,Black,Independent_Black,6000,0,0,104,SP0355
60f144fa4db57e1103034373,AL2061_K,TCO_Normal_Yield,Black,Independent_Black,1959,0,0,0,SP0367
60f144fa4db57e1103034349,AR201DR,TCO_LLC,Black,NA,50000,0,0,51.99,SP0364
60f144fa4db57e11030344ad,AR202NT,TCO_Normal_Yield,Black,Independent_Black,13000,0,131.95,73.99,SP0364
60f144fa4db57e110303423a,DUNTW0375RS17,TCO_LLC,Independent,NA,0,0,0,370.95,SP0366
60f144fa4db57e110303423b,AR270DR,TCO_LLC,Black,NA,75000,0,0,34.95,SP0366
60f144fa4db57e1103034219,AR310NT,TCO_Normal_Yield,Black,Independent_Black,25000,0,178.95,83.95,SP0366
60f144fa4db57e110303421a,AR310DR,TCO_LLC,Black,NA,75000,0,0,39.95,SP0360
60f144fa4db57e1103034219,AR310NT,TCO_Normal_Yield,Black,Independent_Black,25000,0,178.95,83.95,SP0360
60f144fa4db57e11030344b6,AR451DR,TCO_LLC,Black,NA,100000,0,0,64,SP0334
60f144fa4db57e11030344b5,AR450NT,TCO_Normal_Yield,Black,Independent_Black,27000,0,99.95,70,SP0334
60f145094db57e1103040c52,ARP450_S36,SP-360,Black,,0,0,0,237.63,SP0334
60f145044db57e110303c58d,DR350,TCO_LLC,Black,NA,12000,0,160.99,0,BR0288
60f145044db57e110303c58c,TN350,TCO_Normal_Yield,Black,Independent_Black,2500,0,71.99,0,BR0288
60f1450a4db57e1103043329,DCP7025SP_360,SP-360,Black,,0,0,0,0,BR0288
60f145054db57e110303d11b,DCP8110D_CPK,TCO_Normal_Yield,Black,Independent_Black,4370,0,0,0,BR0602
60f145054db57e110303d11a,DCP8112DN_CPK,TCO_Normal_Yield,Black,Independent_Black,3850,0,0,0,BR0601
60f145054db57e110303d11c,DCP8152DN_CPK,TCO_Normal_Yield,Black,Independent_Black,3642,0,0,0,BR0603
60f145044db57e110303c716,DR720,TCO_LLC,Black,NA,30000,0,159.99,0,BR0604
60f145044db57e110303c717,LU8568001,TCO_LLC,Independent,NA,60000,0,0,199,BR0604
60f145044db57e110303c714,TN720,TCO_Normal_Yield,Black,Independent_Black,3000,0,76.99,0,BR0604
60f145044db57e110303c71f,TN780,TCO_High_Yield,Black,NA,12000,0,149.99,0,BR0604
60f145024db57e110303b40a,MK-710,TCO_LLC,Independent,NA,500000,0,587.48,0,KY0347
60f145034db57e110303b56c,DK-710,TCO_LLC,Black,NA,500000,0,0,162.48,KY0347
60f145034db57e110303b56b,TK-712,TCO_Normal_Yield,Black,Independent_Black,40000,0,0,166,KY0347
60f1450a4db57e1103042ee8,FS9130DN_S36,SP-360,Black,,0,0,0,173.25,KY0347
60f145034db57e110303b73f,302F393081,TCO_LLC,Independent,NA,0,200000,0,132.99,KY0349
60f145034db57e110303b7a8,302HJ93011,TCO_LLC,CMYK,NA,0,0,0,69.99,KY0349
60f145034db57e110303b7a4,TK-522K,TCO_Normal_Yield,Black,Independent_Black,6000,0,0,80.99,KY0349
60f145034db57e110303b7a5,TK-522C,TCO_Normal_Yield,Cyan,Independent_Color,0,4000,0,69.99,KY0349
60f145034db57e110303b7a6,TK-522M,TCO_Normal_Yield,Magenta,Independent_Color,0,4000,0,69.99,KY0349
60f145034db57e110303b7a7,TK-522Y,TCO_Normal_Yield,Yellow,Independent_Color,0,4000,0,69.99,KY0349
60f1450a4db57e1103042f01,FSC5015N_S36,SP-360,Color,,0,0,0,149.95,KY0349
60f145034db57e110303b7ae,DK-500,TCO_LLC,CMYK,NA,0,300000,0,99.99,KY0351
60f145034db57e110303b7af,FK-500,TCO_LLC,Independent,NA,0,200000,0,174.99,KY0351
60f145034db57e110303b7aa,TK-502K,TCO_Normal_Yield,Black,Independent_Black,8000,0,0,56.99,KY0351
60f145034db57e110303b7ab,TK-502C,TCO_Normal_Yield,Cyan,Independent_Color,0,8000,0,81.99,KY0351
60f145034db57e110303b7ac,TK-502M,TCO_Normal_Yield,Magenta,Independent_Color,0,8000,0,81.99,KY0351
60f145034db57e110303b7ad,TK-502Y,TCO_Normal_Yield,Yellow,Independent_Color,0,8000,0,81.99,KY0351
60f1450a4db57e1103042f02,FSC5016N_S36,SP-360,Color,,0,0,0,149.95,KY0351
60f145044db57e110303c573,UH360800,TCO_LLC,Independent,NA,200000,0,0,185.61,BR0282
60f145044db57e110303c572,TN9000,TCO_Normal_Yield,Black,Independent_Black,9000,0,176.99,153.99,BR0282
